,word,file_path,saved
922,అందరివి,,False
923,అందరివీ,,False
924,అందరు,,False
925,అందఱు,,False
926,అందలము,,False
927,అందలి,,False
928,అందళము,,False
929,అందవంగున్యాయము,,False
930,అందవాగు,,False
931,అందవికారము,,False
932,అందవుచేయు,,False
933,అందాక,,False
934,అందాక్షీ మీల న్యాయము,,False
935,అందాజ,,False
936,అందాజు,,False
937,అందాసు,,False
938,అందాహి,,False
939,అంది,,False
940,అందించాడు,,False
941,అందించాను,,False
942,అందించాము,,False
943,అందించారు,,False
944,అందించావు,,False
945,అందించింది,,False
946,అందించు,,False
947,అందించుట,,False
948,అందిక,,False
949,అందికోలు,,False
950,అందిచ్చు,,False
951,అందినది,,False
952,అందిపుచ్చుకొన్నట్లున్నది,,False
953,అందిపొందని వాడు,,False
954,అందియ,,False
955,అందిస్తారు,,False
956,అందిస్తే,,False
957,అందు పాటు,,False
958,అందుకని,,False
959,అందుకము,,False
960,అందుకు,,False
961,అందుకున్న,,False
962,అందుకూరి,,False
963,అందుకొను,,False
964,అందుకొనుట,,False
965,అందుకొఱకు,,False
966,అందుకోరు,,False
967,అందుకోలు,,False
968,అందుకోవడం,,False
969,అందుకోసము,,False
970,అందుకోసరము,,False
971,అందుగల,,False
972,అందుగు,,False
973,అందుగుల,,False
974,అందుచేత,,False
975,అందుట,,False
976,అందునన్,,False
977,అందునిమిత్తము,,False
978,అందున్,,False
979,అందున్న,,False
980,అందుపాటు,,False
981,అందుప్పు,,False
982,అందుబడి,,False
983,అందుబాటు,,False
984,అందుమీద,,False
985,అందుమీదట,,False
986,అందుల,,False
987,అందులకు,,False
988,అందులోకి,,False
989,అందులోనన్,,False
990,అందులోన్,,False
991,అందువలన,,False
992,అందువల్ల,,False
993,అందువు,,False
994,అందూకము,,False
995,అందె,,False
996,అందెబందెలు,,False
997,అందెబందెలేని,,False
998,అందెబొందె,,False
999,అందెల,,False
1000,అందెవేయు,,False
1001,అందెవేసిన చేయి,,False
1002,అందే,,False
1003,అందేలా,,False
1004,అందొఱు,,False
1005,అందోలి,,False
1006,అందోళన,,False
1007,అంధంకరణము,,False
1008,అంధకరట్ఠము,,False
1009,అంధకరిపువు,,False
1010,అంధకవర్తకీయన్యాయం,,False
1011,అంధకవర్తకీయన్యాయము,,False
1012,అంధకారమయము,,False
1013,అంధకారము,,False
1014,అంధకారిపువు,,False
1015,అంధకురాలు,,False
1016,అంధకూపన్యాయము,,False
1017,అంధకూపపతనన్యాయం,,False
1018,అంధకూపము,,False
1019,అంధగజన్యాయము,,False
1020,అంధగోక్షేత్రన్యాయము,,False
1021,అంధగోలాంగూలన్యాయము,,False
1022,అంధచటకన్యాయము,,False
1023,అంధతమనము,,False
1024,అంధతమస,,False
1025,అంధతమసము,,False
1026,అంధత్వం,,False
1027,అంధత్వము,,False
1028,అంధదర్పణన్యాయము,,False
1029,అంధది,,False
1030,అంధదీపికాన్యాయము,,False
1031,అంధపంగున్యాయము,,False
1032,అంధపరంపరాన్యాయము,,False
1033,అంధపూతన,,False
1034,అంధబిందువు,,False
1035,అంధమూష,,False
1036,అంధవరపు,,False
1037,అంధవిశ్వాసము,,False
1038,అంధస్యేవాంధలగ్నస్య వినిపాతః పదేపదే,,False
1039,అంధస్సు,,False
1040,అంధాంజనన్యాయము,,False
1041,అంధాంధన్యాయము,,False
1042,అంధాక్షి,,False
1043,అంధాక్షిమీలనన్యాయము,,False
1044,అంధాశ్వపౌళన్యాయము,,False
1045,అంధాశ్వపౌళిన్యాయము,,False
1046,అంధాహి,,False
1047,అంధిక,,False
1048,అంధీభూతుడు,,False
1049,అంధులము,,False
1050,అంధులు,,False
1051,అంధువు,,False
1052,అంధ్యము,,False
1053,అంధ్రత్వము,,False
1054,అంధ్రము,,False
1055,అంధ్రుడు,,False
1056,అంన్వయము,,False
1057,అంప,,False
1058,అంపకము,,False
1059,అంపకము గాంచు,,False
1060,అంపకాడు,,False
1061,అంపకాల,,False
1062,అంపకాలు,,False
1063,అంపకోల,,False
1064,అంపతప్పు,,False
1065,అంపదొన,,False
1066,అంపపొది,,False
1067,అంపసాల,,False
1068,అంపాచారం,,False
1069,అంపాచారము,,False
1070,అంపించు,,False
1071,అంపించుకొను,,False
1072,అంపియ,,False
1073,అంపు,,False
1074,అంపుదోడు,,False
1075,అంపె,,False
1076,అంపైర్,,False
1077,అంబకబళము,,False
1078,అంబకము,,False
1079,అంబకళము,,False
1080,అంబటాళ,,False
1081,అంబటి,,False
1082,అంబటికిపడియుండు,,False
1083,అంబటికోసము కుదురు,,False
1084,అంబటిచేయి,,False
1085,అంబటిప్రొద్దు,,False
1086,అంబట్ల తెడ్డు,,False
1087,అంబట్ల తొర్రి,,False
1088,అంబట్లతెడ్డు,,False
1089,అంబము,,False
1090,అంబర,,False
1091,అంబరగుడు,,False
1092,అంబరమణి,,False
1093,అంబరరత్నము,,False
1094,అంబరవాణి,,False
1095,అంబరాంతము,,False
1096,అంబరిషము,,False
1097,అంబరీషము,,False
1098,అంబరీషుఁడు,,False
1099,అంబరు,,False
1100,అంబరు చరఖా,,False
1101,అంబరు మణి,,False
1102,అంబరౌకసుడు,,False
1103,అంబర్,,False
1104,అంబలము,,False
1105,అంబలి,,False
1106,అంబష్ట,,False
1107,అంబష్టుడు,,False
1108,అంబష్ఠుడు,,False
